FTR,HTP,ATP,HM1,HM2,HM3,AM1,AM2,AM3,HomeFormPoints,AwayFormPoints,HTWStreak3,HTWStreak5,HTLStreak3,HTLStreak5,ATWStreak3,ATWStreak5,ATLStreak3,ATLStreak5,HTGD,ATGD,PointsDiff,FormPointsDiff,HomeH2HStadiumPts,HomeH2HPts
H,1.2857142857142858,0.5714285714285714,W,L,W,L,D,L,1.8,0.8,0,0,0,0,0,0,0,0,-0.7142857142857143,-0.7142857142857143,0.7142857142857143,1.0,0,0
NH,0.2857142857142857,1.5714285714285714,L,D,L,W,D,W,0.4,1.6,0,0,0,0,0,0,0,0,-0.7142857142857143,-0.2857142857142857,-1.2857142857142858,-1.2,7,13
NH,1.7142857142857142,0.5714285714285714,W,W,L,L,L,L,1.8,0.2,0,0,0,0,0,0,1,0,0.42857142857142855,-0.5714285714285714,1.1428571428571428,1.6,2,0
H,1.7142857142857142,1.0,L,W,W,L,D,W,1.8,1.4,0,0,0,0,0,0,0,0,1.1428571428571428,-0.5714285714285714,0.7142857142857143,0.4,13,10
NH,1.625,1.5,L,W,W,W,W,L,2.0,2.4,0,0,0,0,0,0,0,0,0.25,-0.5,0.125,-0.4,10,10
NH,0.875,1.25,W,L,L,L,W,W,0.8,1.2,0,0,0,0,0,0,0,0,-0.25,-0.75,-0.375,-0.4,5,2
NH,0.875,1.0,D,L,L,D,L,W,0.8,1.0,0,0,0,0,0,0,0,0,-0.25,-0.25,-0.125,-0.2,10,10
H,2.125,1.0,W,W,D,L,W,D,2.2,1.6,0,0,0,0,0,0,0,0,0.75,0.375,1.125,0.6,11,10
H,1.75,1.25,W,W,W,W,W,L,2.0,2.0,1,0,0,0,0,0,0,0,1.0,0.0,0.5,0.0,10,9
NH,1.125,2.125,W,L,L,W,W,D,1.2,2.2,0,0,0,0,0,0,0,0,-0.25,1.375,-1.0,-1.0,7,6
H,1.75,1.5,W,W,D,L,W,W,2.0,1.8,0,0,0,0,0,0,0,0,-0.125,0.125,0.25,0.2,5,5
H,0.5,0.25,L,L,D,L,L,D,0.2,0.4,0,0,0,0,0,0,0,0,-0.75,-0.75,0.25,-0.2,0,4
NH,0.625,1.125,D,L,L,L,L,W,0.2,1.2,0,0,0,0,0,0,0,0,-0.75,0.75,-0.5,-1.0,4,4
NH,1.25,1.125,L,W,W,W,L,L,1.2,1.2,0,0,0,0,0,0,0,0,-0.75,-0.25,0.125,0.0,10,13
NH,0.8888888888888888,1.6666666666666667,L,D,L,D,W,W,1.0,2.2,0,0,0,0,0,0,0,0,-0.6666666666666666,0.8888888888888888,-0.7777777777777778,-1.2,4,4
H,1.0,0.6666666666666666,D,D,L,D,D,L,1.2,0.4,0,0,0,0,0,0,0,0,-0.2222222222222222,-0.6666666666666666,0.3333333333333333,0.8,6,5
NH,1.1111111111111112,1.8888888888888888,L,W,W,W,W,W,1.8,2.6,0,0,0,0,1,0,0,0,-0.4444444444444444,0.0,-0.7777777777777778,-0.8,6,8
NH,2.2222222222222223,2.2222222222222223,W,W,W,W,W,W,2.6,2.6,1,0,0,0,1,0,0,0,1.7777777777777777,0.7777777777777778,0.0,0.0,9,13
H,1.1111111111111112,0.7777777777777778,D,L,L,W,L,L,0.8,0.8,0,0,0,0,0,0,0,0,0.6666666666666666,-0.5555555555555556,0.3333333333333333,0.0,15,10
NH,1.4444444444444444,0.8888888888888888,D,W,W,D,D,L,2.0,0.4,0,0,0,0,0,0,0,0,-0.4444444444444444,-0.2222222222222222,0.5555555555555556,1.6,7,6
H,0.2222222222222222,0.8888888888888888,L,L,L,D,W,L,0.2,0.8,0,0,1,0,0,0,0,0,-0.7777777777777778,-0.2222222222222222,-0.6666666666666666,-0.6,13,10
NH,1.3333333333333333,1.7777777777777777,L,L,W,W,D,L,1.2,2.0,0,0,0,0,0,0,0,0,0.0,1.1111111111111112,-0.4444444444444444,-0.8,4,6
NH,0.8888888888888888,1.5555555555555556,L,L,W,D,L,W,1.0,2.0,0,0,0,0,0,0,0,0,0.2222222222222222,0.2222222222222222,-0.6666666666666666,-1.0,4,10
H,0.6666666666666666,1.1111111111111112,D,D,L,L,W,W,0.4,1.8,0,0,0,0,0,0,0,0,-0.6666666666666666,-0.4444444444444444,-0.4444444444444444,-1.4,10,9
NH,1.9,0.5,W,W,D,W,L,L,2.0,0.8,0,0,0,0,0,0,0,0,1.2,-0.5,1.4,1.2,8,6
H,1.7,1.2,W,D,L,D,D,L,2.0,1.6,0,0,0,0,0,0,0,0,0.6,-0.6,0.5,0.4,10,6
NH,0.8,0.9,L,D,W,D,L,D,0.8,0.6,0,0,0,0,0,0,0,0,-0.4,-0.6,-0.1,0.2,6,9
H,1.1,0.8,W,D,D,L,L,L,1.0,0.8,0,0,0,0,0,0,1,0,0.0,-0.2,0.3,0.2,11,8
NH,2.0,2.0,W,W,W,L,W,W,2.6,2.0,1,0,0,0,0,0,0,0,0.3,1.5,0.0,0.6,1,1
H,2.3,1.4,W,W,W,D,D,W,2.6,1.6,1,0,0,0,0,0,0,0,0.8,-0.4,0.9,1.0,11,12
H,1.8,1.2,W,D,W,L,L,L,2.6,1.2,0,0,0,0,0,0,1,0,1.0,-0.2,0.6,1.4,13,12
H,1.0,1.3,D,L,W,W,D,L,0.8,1.4,0,0,0,0,0,0,0,0,-0.7,0.9,-0.3,-0.6,11,9
H,0.7,1.2,L,W,L,W,D,D,0.8,1.6,0,0,0,0,0,0,0,0,-0.8,-0.1,-0.5,-0.8,9,8
H,2.0,1.2,L,W,W,W,D,D,2.0,1.6,0,0,0,0,0,0,0,0,1.5,-0.1,0.8,0.4,9,12
H,1.0909090909090908,1.0,W,D,L,L,W,D,1.0,1.0,0,0,0,0,0,0,0,0,-0.45454545454545453,-0.09090909090909091,0.09090909090909091,0.0,15,9
H,1.9090909090909092,1.8181818181818181,W,W,D,L,W,W,2.6,2.4,0,0,0,0,0,0,0,0,1.0,0.0,0.09090909090909091,0.2,7,11
NH,1.1818181818181819,1.0909090909090908,W,D,L,L,L,L,1.4,0.6,0,0,0,0,0,0,1,0,-0.45454545454545453,-0.36363636363636365,0.09090909090909091,0.8,10,6
NH,1.2727272727272727,0.7272727272727273,L,D,D,L,L,L,1.6,0.6,0,0,0,0,0,0,1,0,-0.45454545454545453,-0.36363636363636365,0.5454545454545454,1.0,9,10
H,0.9090909090909091,1.8181818181818181,W,L,W,D,W,W,1.2,1.6,0,0,0,0,0,0,0,0,-0.6363636363636364,1.0909090909090908,-0.9090909090909091,-0.4,8,1
H,0.5454545454545454,2.3636363636363638,D,W,L,W,W,W,0.8,3.0,0,0,0,0,1,1,0,0,-0.45454545454545453,0.8181818181818182,-1.8181818181818181,-2.2,11,5
NH,0.9090909090909091,1.0909090909090908,L,L,L,L,D,D,1.2,1.0,0,0,1,0,0,0,0,0,-0.7272727272727273,-0.6363636363636364,-0.18181818181818182,0.2,4,4
H,0.7272727272727273,1.1818181818181819,L,L,D,L,W,D,0.8,0.8,0,0,0,0,0,0,0,0,-0.45454545454545453,0.6363636363636364,-0.45454545454545453,0.0,8,7
H,0.8181818181818182,1.8181818181818181,W,L,D,W,W,D,1.0,2.0,0,0,0,0,0,0,0,0,-0.5454545454545454,0.6363636363636364,-1.0,-1.0,9,6
H,1.8181818181818181,1.9090909090909092,D,W,W,W,W,D,1.6,2.6,0,0,0,0,0,0,0,0,1.0909090909090908,1.0,-0.09090909090909091,-1.0,7,1
NH,1.6666666666666667,0.9166666666666666,L,L,W,W,L,L,1.8,1.4,0,0,0,0,0,0,0,0,-0.08333333333333333,-0.25,0.75,0.4,3,4
H,2.1666666666666665,0.9166666666666666,L,W,W,D,L,L,2.4,0.8,0,0,0,0,0,0,0,0,0.6666666666666666,-0.6666666666666666,1.25,1.6,11,9
NH,1.0,1.1666666666666667,L,L,W,L,L,D,1.0,1.0,0,0,0,0,0,0,0,0,-0.5833333333333334,-0.5,-0.16666666666666666,0.0,4,2
NH,1.0833333333333333,1.25,D,L,L,W,W,D,0.2,1.6,0,0,0,0,0,0,0,0,-0.3333333333333333,-0.3333333333333333,-0.16666666666666666,-1.4,6,8
NH,0.9166666666666666,1.0833333333333333,W,L,L,W,W,L,0.6,1.8,0,0,0,0,0,0,0,0,-0.25,-0.5,-0.16666666666666666,-1.2,3,7
NH,1.6666666666666667,1.1666666666666667,L,W,W,D,W,D,1.4,1.6,0,0,0,0,0,0,0,0,0.4166666666666667,-0.4166666666666667,0.5,-0.2,8,6
NH,1.0833333333333333,2.1666666666666665,D,L,D,W,W,L,0.6,2.4,0,0,0,0,0,0,0,0,-0.5833333333333334,1.9166666666666667,-1.0833333333333333,-1.8,4,4
H,1.1666666666666667,1.0,W,L,W,W,W,L,1.6,1.6,0,0,0,0,0,0,0,0,0.0,-0.3333333333333333,0.16666666666666666,0.0,12,8
NH,1.0833333333333333,0.75,L,L,W,W,D,W,0.8,1.4,0,0,0,0,0,0,0,0,0.4166666666666667,-0.3333333333333333,0.3333333333333333,-0.6,6,0
NH,1.6666666666666667,1.6666666666666667,L,D,W,L,W,W,1.6,1.4,0,0,0,0,0,0,0,0,0.9166666666666666,0.4166666666666667,0.0,0.2,12,11
NH,1.0,0.9230769230769231,L,D,L,L,L,L,0.6,0.8,0,0,0,0,0,0,1,0,-0.6923076923076923,-0.6153846153846154,0.07692307692307693,-0.2,9,7
NH,1.0769230769230769,2.230769230769231,W,W,L,W,L,W,1.4,2.4,0,0,0,0,0,0,0,0,-0.15384615384615385,0.8461538461538461,-1.1538461538461537,-1.0,1,1
H,1.3076923076923077,0.9230769230769231,W,W,L,W,W,D,2.0,2.0,0,0,0,0,0,0,0,0,0.07692307692307693,-0.23076923076923078,0.38461538461538464,0.0,8,4
H,1.8461538461538463,1.0769230769230769,W,L,W,D,W,W,2.0,2.0,0,0,0,0,0,0,0,0,1.1538461538461537,-0.46153846153846156,0.7692307692307693,0.0,15,12
NH,0.9230769230769231,0.9230769230769231,L,W,W,D,W,L,1.4,0.8,0,0,0,0,0,0,0,0,-0.38461538461538464,-0.23076923076923078,0.0,0.6,13,7
NH,0.8461538461538461,2.230769230769231,L,D,L,W,W,W,0.2,2.4,0,0,0,0,1,0,0,0,-0.8461538461538461,1.9230769230769231,-1.3846153846153846,-2.2,0,1
NH,1.0,1.3076923076923077,L,D,L,W,L,L,0.2,1.0,0,0,0,0,0,0,0,0,-0.46153846153846156,-0.38461538461538464,-0.3076923076923077,-0.8,3,5
NH,1.3846153846153846,1.3076923076923077,W,W,W,W,D,W,2.0,1.6,1,0,0,0,0,0,0,0,-0.15384615384615385,-0.3076923076923077,0.07692307692307693,0.4,13,13
NH,1.5384615384615385,1.0,L,L,L,L,L,L,1.2,0.8,0,0,1,0,0,0,1,0,-0.15384615384615385,0.3076923076923077,0.5384615384615384,0.4,3,5
NH,1.5384615384615385,1.8461538461538463,L,L,W,W,L,W,1.4,2.0,0,0,0,0,0,0,0,0,0.3076923076923077,1.1538461538461537,-0.3076923076923077,-0.6,2,4
NH,2.2857142857142856,0.9285714285714286,W,W,W,D,L,W,2.4,1.4,1,0,0,0,0,0,0,0,2.0,-0.35714285714285715,1.3571428571428572,1.0,13,7
NH,2.2857142857142856,1.2857142857142858,W,W,L,D,W,W,2.4,2.0,0,0,0,0,0,0,0,0,0.9285714285714286,0.07142857142857142,1.0,0.4,13,7
H,1.0,1.6428571428571428,D,L,L,L,W,L,0.8,1.4,0,0,0,0,0,0,0,0,0.2857142857142857,0.7142857142857143,-0.6428571428571429,-0.6,7,5
NH,1.2857142857142858,1.0,D,W,D,L,W,W,1.8,1.2,0,0,0,0,0,0,0,0,-0.2857142857142857,-0.2857142857142857,0.2857142857142857,0.6,10,5
NH,1.2857142857142858,1.5,D,W,L,D,L,L,1.0,0.8,0,0,0,0,0,0,0,0,-0.35714285714285715,-0.14285714285714285,-0.21428571428571427,0.2,3,4
H,1.0,0.7857142857142857,L,D,W,L,L,D,1.4,0.2,0,0,0,0,0,0,0,0,-0.7857142857142857,-1.0,0.21428571428571427,1.2,8,5
NH,1.0714285714285714,1.0,W,L,L,D,L,D,1.2,0.4,0,0,0,0,0,0,0,0,-0.5,-0.42857142857142855,0.07142857142857142,0.8,7,2
H,0.8571428571428571,0.9285714285714286,L,W,W,L,L,D,2.0,0.4,0,0,0,0,0,0,0,0,-0.2857142857142857,-0.7142857142857143,-0.07142857142857142,1.6,9,13
H,0.9285714285714286,1.3571428571428572,D,D,W,D,W,W,1.0,2.2,0,0,0,0,0,0,0,0,-0.21428571428571427,-0.14285714285714285,-0.42857142857142855,-1.2,3,5
NH,1.6428571428571428,1.2857142857142858,W,L,L,D,W,W,1.8,2.0,0,0,0,0,0,0,0,0,0.42857142857142855,0.07142857142857142,0.35714285714285715,-0.2,11,9
NH,1.2,0.9333333333333333,L,D,W,D,D,L,1.6,1.6,0,0,0,0,0,0,0,0,-0.4,-0.3333333333333333,0.26666666666666666,0.0,5,5
NH,1.1333333333333333,1.4666666666666666,W,L,D,D,D,L,2.0,0.4,0,0,0,0,0,0,0,0,-0.6666666666666666,-0.13333333333333333,-0.3333333333333333,1.6,9,10
NH,1.0,1.1333333333333333,L,W,L,W,L,W,0.6,1.8,0,0,0,0,0,0,0,0,-0.5333333333333333,-0.13333333333333333,-0.13333333333333333,-1.2,10,10
H,1.0666666666666667,0.7333333333333333,W,D,D,L,L,L,1.6,0.2,0,0,0,0,0,0,1,0,-0.13333333333333333,-1.0,0.3333333333333333,1.4,3,10
NH,2.2,1.5333333333333334,D,W,W,L,L,W,2.6,0.8,0,0,0,0,0,0,0,0,1.8666666666666667,0.4666666666666667,0.6666666666666666,1.8,13,15
NH,1.1333333333333333,1.8666666666666667,W,D,L,W,D,W,0.8,2.0,0,0,0,0,0,0,0,0,0.4666666666666667,1.0666666666666667,-0.7333333333333333,-1.2,4,4
H,1.2666666666666666,0.8666666666666667,D,D,W,L,L,L,1.0,0.2,0,0,0,0,0,0,1,0,-0.3333333333333333,-0.7333333333333333,0.4,0.8,5,2
NH,1.0,1.2666666666666666,W,L,W,L,D,W,2.0,2.0,0,0,0,0,0,0,0,0,-0.2,-0.2,-0.26666666666666666,0.0,11,11
NH,2.2,1.1333333333333333,D,W,W,W,D,L,2.0,1.0,0,0,0,0,0,0,0,0,0.8666666666666667,-0.3333333333333333,1.0666666666666667,1.0,12,12
H,1.5333333333333334,1.0666666666666667,L,L,W,W,D,D,0.8,1.6,0,0,0,0,0,0,0,0,0.4666666666666667,-0.13333333333333333,0.4666666666666667,-0.8,15,12
NH,0.8125,2.125,L,L,L,D,D,W,0.2,1.6,0,0,1,0,0,0,0,0,-0.75,0.8125,-1.3125,-1.4,6,4
NH,1.25,2.0625,W,W,L,L,D,W,2.4,2.0,0,0,0,0,0,0,0,0,0.0625,1.6875,-0.8125,0.4,1,0
NH,1.25,1.0625,D,D,D,L,W,D,1.8,0.8,0,0,0,0,0,0,0,0,0.0625,0.375,0.1875,1.0,4,8
H,1.4375,1.1875,D,D,D,D,L,D,0.6,1.2,0,0,0,0,0,0,0,0,-0.125,-0.375,0.25,-0.6,3,3
H,1.9375,0.9375,W,W,D,L,L,W,2.0,0.6,0,0,0,0,0,0,0,0,1.0625,-0.6875,1.0,1.4,11,8
NH,0.9375,1.125,D,D,D,D,W,L,1.2,1.6,0,0,0,0,0,0,0,0,-0.3125,-0.625,-0.1875,-0.4,8,7
NH,1.375,1.5625,W,L,D,D,D,W,2.0,1.0,0,0,0,0,0,0,0,0,-0.125,0.375,-0.1875,1.0,8,8
NH,0.6875,1.375,L,L,L,W,D,D,0.2,1.6,0,0,1,0,0,0,0,0,-1.0,-0.25,-0.6875,-1.4,6,6
NH,1.125,0.9375,D,W,D,L,W,L,1.2,1.8,0,0,0,0,0,0,0,0,-0.3125,-0.25,0.1875,-0.6,9,7
H,1.5625,1.25,D,D,W,W,W,L,1.0,2.4,0,0,0,0,0,0,0,0,0.375,0.0625,0.3125,-1.4,11,8
NH,2.176470588235294,1.5294117647058822,W,D,D,W,D,D,2.2,1.2,0,0,0,0,0,0,0,0,0.8823529411764706,-0.058823529411764705,0.6470588235294118,1.0,7,5
NH,1.0588235294117647,1.2941176470588236,D,L,W,L,W,L,1.0,1.4,0,0,0,0,0,0,0,0,0.35294117647058826,-0.17647058823529413,-0.23529411764705882,-0.4,5,4
NH,1.1176470588235294,1.7058823529411764,L,D,L,W,W,L,1.0,1.8,0,0,0,0,0,0,0,0,-0.4117647058823529,0.5294117647058824,-0.5882352941176471,-0.8,6,7
NH,1.1176470588235294,1.2352941176470589,D,D,W,D,D,D,1.2,1.4,0,0,0,0,0,0,0,0,-0.5882352941176471,0.058823529411764705,-0.11764705882352941,-0.2,6,6
H,0.8823529411764706,0.7058823529411765,L,L,L,D,L,L,0.6,0.2,0,0,1,0,0,0,0,0,-0.7058823529411765,-0.9411764705882353,0.17647058823529413,0.4,2,5
NH,1.0588235294117647,1.8823529411764706,W,L,W,D,W,W,1.8,2.2,0,0,0,0,0,0,0,0,-0.11764705882352941,1.0,-0.8235294117647058,-0.4,7,4
H,1.1176470588235294,0.7647058823529411,L,W,W,L,L,L,1.6,0.0,0,0,0,0,0,0,1,1,-0.11764705882352941,-0.8235294117647058,0.35294117647058826,1.6,7,5
NH,2.1176470588235294,1.0588235294117647,W,L,D,L,D,W,2.0,1.0,0,0,0,0,0,0,0,0,1.7058823529411764,-0.4117647058823529,1.0588235294117647,1.0,11,11
NH,1.3529411764705883,0.9411764705882353,D,W,D,D,D,D,1.8,0.8,0,0,0,0,0,0,0,0,-0.23529411764705882,-0.29411764705882354,0.4117647058823529,1.0,6,6
H,0.7647058823529411,1.1176470588235294,L,L,L,D,D,W,0.0,1.2,0,0,1,1,0,0,0,0,-0.8235294117647058,-0.5882352941176471,-0.35294117647058826,-1.2,1,1
H,1.1111111111111112,1.2777777777777777,L,L,W,L,D,W,1.2,1.2,0,0,0,0,0,0,0,0,-0.16666666666666666,-0.3888888888888889,-0.16666666666666666,0.0,7,8
H,1.3333333333333333,1.1111111111111112,W,D,D,D,L,D,1.4,0.6,0,0,0,0,0,0,0,0,0.2222222222222222,-0.3888888888888889,0.2222222222222222,0.8,9,6
NH,1.5,1.0,D,W,D,W,L,L,1.4,1.2,0,0,0,0,0,0,0,0,-0.05555555555555555,-0.4444444444444444,0.5,0.2,1,4
NH,1.0555555555555556,1.7222222222222223,D,L,D,W,W,D,1.2,2.2,0,0,0,0,0,0,0,0,-0.3888888888888889,0.5,-0.6666666666666666,-1.0,10,13
NH,1.6666666666666667,2.111111111111111,D,W,W,D,W,D,1.4,1.8,0,0,0,0,0,0,0,0,0.5,0.8333333333333334,-0.4444444444444444,-0.4,9,10
H,1.0555555555555556,1.0555555555555556,W,D,D,D,W,L,1.4,1.4,0,0,0,0,0,0,0,0,-0.1111111111111111,-0.1111111111111111,0.0,0.0,10,9
H,0.6666666666666666,1.0,L,D,L,L,D,L,0.2,1.0,0,0,0,0,0,0,0,0,-1.1111111111111112,0.2777777777777778,-0.3333333333333333,-0.8,3,4
NH,1.3888888888888888,2.0555555555555554,W,L,W,D,W,L,1.4,1.6,0,0,0,0,0,0,0,0,-0.1111111111111111,1.6111111111111112,-0.6666666666666666,-0.2,11,6
NH,1.7222222222222223,1.6666666666666667,W,W,D,D,W,W,2.2,1.4,0,0,0,0,0,0,0,0,0.5,0.5,0.05555555555555555,0.8,3,5
H,2.0555555555555554,0.6666666666666666,D,W,L,L,D,L,1.6,0.2,0,0,0,0,0,0,0,0,1.6111111111111112,-1.1111111111111112,1.3888888888888888,1.4,13,13
H,2.0526315789473686,1.2105263157894737,D,D,W,W,L,L,1.4,1.8,0,0,0,0,0,0,0,0,0.7894736842105263,-0.10526315789473684,0.8421052631578947,-0.4,15,13
H,0.9473684210526315,1.4210526315789473,L,L,D,L,D,W,0.8,1.2,0,0,0,0,0,0,0,0,0.21052631578947367,-0.21052631578947367,-0.47368421052631576,-0.4,5,6
NH,1.0526315789473684,1.368421052631579,L,D,L,D,W,L,0.4,1.4,0,0,0,0,0,0,0,0,-0.5263157894736842,-0.10526315789473684,-0.3157894736842105,-1.0,2,2
NH,1.2105263157894737,1.0,L,L,D,L,D,L,1.0,1.0,0,0,0,0,0,0,0,0,-0.42105263157894735,-0.42105263157894735,0.21052631578947367,0.0,6,6
NH,1.0526315789473684,2.0,L,D,D,W,W,D,1.2,2.6,0,0,0,0,0,0,0,0,-0.6842105263157895,1.0,-0.9473684210526315,-1.4,4,3
NH,1.105263157894737,0.8421052631578947,W,W,L,W,L,L,1.2,0.6,0,0,0,0,0,0,0,0,-0.2631578947368421,-0.7368421052631579,0.2631578947368421,0.6,7,7
NH,1.0,1.3157894736842106,L,D,W,D,W,D,1.4,1.4,0,0,0,0,0,0,0,0,-0.15789473684210525,0.21052631578947367,-0.3157894736842105,0.0,13,7
H,1.3157894736842106,1.1578947368421053,W,W,L,W,W,D,2.4,1.8,0,0,0,0,0,0,0,0,0.10526315789473684,-0.05263157894736842,0.15789473684210525,0.6,12,5
H,1.631578947368421,1.2105263157894737,D,D,W,L,L,D,1.6,1.0,0,0,0,0,0,0,0,0,0.47368421052631576,-0.42105263157894735,0.42105263157894735,0.6,13,11
NH,0.8421052631578947,0.9473684210526315,W,L,L,L,L,D,0.6,0.8,0,0,0,0,0,0,0,0,-0.7368421052631579,0.21052631578947367,-0.10526315789473684,-0.2,9,4
NH,1.15,1.4,L,W,L,W,W,W,1.2,2.4,0,0,0,0,1,0,0,0,-0.25,0.15,-0.25,-1.2,8,6
H,1.45,1.1,W,D,W,D,W,W,2.0,1.4,0,0,0,0,0,0,0,0,-0.05,-0.25,0.35,0.6,11,8
NH,1.3,2.05,D,D,W,W,D,D,1.4,1.6,0,0,0,0,0,0,0,0,0.2,1.55,-0.75,-0.2,5,4
NH,1.1,2.1,L,W,W,W,D,D,1.6,1.8,0,0,0,0,0,0,0,0,-0.1,0.9,-1.0,-0.2,10,4
H,0.75,1.0,L,W,L,D,L,D,0.8,1.0,0,0,0,0,0,0,0,0,-1.05,-0.15,-0.25,-0.2,8,8
H,1.1,1.0,W,L,D,L,L,D,1.0,0.6,0,0,0,0,0,0,0,0,-0.25,-0.7,0.1,0.4,6,2
H,2.05,1.0,W,W,W,L,L,D,2.6,0.4,1,0,0,0,0,0,0,0,1.1,-0.55,1.05,2.2,11,8
NH,1.35,1.75,L,L,D,D,W,W,1.0,2.2,0,0,0,0,0,0,0,0,-0.4,0.5,-0.4,-1.2,3,3
H,1.6,1.15,D,D,D,L,W,L,1.8,1.2,0,0,0,0,0,0,0,0,0.45,-0.25,0.45,0.6,13,10
H,1.75,0.75,D,W,W,L,W,L,2.2,0.8,0,0,0,0,0,0,0,0,0.5,-1.05,1.0,1.4,8,8
H,1.5238095238095237,1.2857142857142858,W,W,D,L,L,L,2.0,0.8,0,0,0,0,0,0,1,0,0.09523809523809523,-0.42857142857142855,0.23809523809523808,1.2,7,5
NH,0.9523809523809523,1.0476190476190477,L,L,L,L,D,W,0.2,1.4,0,0,1,0,0,0,0,0,-0.5714285714285714,-0.38095238095238093,-0.09523809523809523,-1.2,8,4
NH,1.0476190476190477,1.1904761904761905,L,L,W,W,W,L,1.4,1.4,0,0,0,0,0,0,0,0,-0.2857142857142857,-0.19047619047619047,-0.14285714285714285,0.0,13,7
NH,0.9523809523809523,2.142857142857143,L,L,L,W,W,D,0.4,2.2,0,0,1,0,0,0,0,0,-0.7142857142857143,1.0476190476190477,-1.1904761904761905,-1.8,7,2
H,2.0952380952380953,2.0,W,W,W,D,W,D,2.6,1.8,1,0,0,0,0,0,0,0,1.0952380952380953,1.4761904761904763,0.09523809523809523,0.8,10,4
H,1.4761904761904763,0.9523809523809523,W,W,W,L,D,L,2.4,1.0,1,0,0,0,0,0,0,0,0.19047619047619047,-0.23809523809523808,0.5238095238095238,1.4,3,2
H,2.0952380952380953,1.4761904761904763,W,W,W,W,W,W,2.6,2.4,1,0,0,0,1,0,0,0,1.0952380952380953,0.19047619047619047,0.6190476190476191,0.2,15,15
H,0.8571428571428571,1.0476190476190477,D,D,W,L,L,W,1.0,1.4,0,0,0,0,0,0,0,0,-0.6666666666666666,-0.2857142857142857,-0.19047619047619047,-0.4,8,10
NH,1.0952380952380953,2.0952380952380953,L,L,W,W,W,W,0.6,2.6,0,0,0,0,1,0,0,0,-0.2857142857142857,1.0952380952380953,-1.0,-2.0,5,0
H,2.0,0.9523809523809523,D,W,D,L,L,L,1.8,0.4,0,0,0,0,0,0,1,0,1.4761904761904763,-0.7142857142857143,1.0476190476190477,1.4,13,10
NH,1.2272727272727273,1.7272727272727273,L,L,L,W,W,D,0.2,1.8,0,0,1,0,0,0,0,0,-0.5,0.5,-0.5,-1.6,0,4
H,1.1363636363636365,1.4090909090909092,W,D,W,L,W,W,1.4,2.4,0,0,0,0,0,0,0,0,0.4090909090909091,0.13636363636363635,-0.2727272727272727,-1.0,10,4
NH,1.0454545454545454,1.8636363636363635,D,L,D,W,W,D,1.6,2.6,0,0,0,0,0,0,0,0,-0.36363636363636365,0.5454545454545454,-0.8181818181818182,-1.0,7,1
H,0.8181818181818182,0.9545454545454546,L,W,L,D,L,L,1.2,0.4,0,0,0,0,0,0,0,0,-0.9090909090909091,-0.5454545454545454,-0.13636363636363635,0.8,4,7
NH,0.9090909090909091,1.0909090909090908,L,L,D,D,L,L,0.4,0.2,0,0,0,0,0,0,0,0,-0.2727272727272727,-0.5454545454545454,-0.18181818181818182,0.2,15,12
H,1.1818181818181819,1.1818181818181819,D,W,W,L,L,D,1.6,1.0,0,0,0,0,0,0,0,0,-0.18181818181818182,0.045454545454545456,0.0,0.6,9,10
NH,2.090909090909091,1.5909090909090908,D,W,W,W,W,W,1.8,2.6,0,0,0,0,1,0,0,0,1.0,0.18181818181818182,0.5,-0.8,11,15
NH,1.0909090909090908,1.8636363636363635,D,L,L,W,W,D,0.2,2.6,0,0,0,0,0,0,0,0,-0.5454545454545454,0.5454545454545454,-0.7727272727272727,-2.4,5,2
H,1.0454545454545454,1.1818181818181819,D,L,D,L,L,D,1.6,1.0,0,0,0,0,0,0,0,0,-0.36363636363636365,0.045454545454545456,-0.13636363636363635,0.6,5,5
H,0.9090909090909091,0.9545454545454546,L,L,D,D,L,L,0.4,0.4,0,0,0,0,0,0,0,0,-0.2727272727272727,-0.6818181818181818,-0.045454545454545456,0.0,8,7
NH,0.9130434782608695,2.1739130434782608,W,L,W,W,W,W,1.8,3.0,0,0,0,0,1,1,0,0,-0.7391304347826086,1.2608695652173914,-1.2608695652173914,-1.2,3,3
NH,0.9565217391304348,1.0,D,W,D,L,L,L,1.8,0.6,0,0,0,0,0,0,1,0,-0.4782608695652174,-0.34782608695652173,-0.043478260869565216,1.2,11,9
H,1.9565217391304348,0.9130434782608695,W,L,D,L,D,L,1.6,0.2,0,0,0,0,0,0,0,0,1.2608695652173914,-0.6521739130434783,1.0434782608695652,1.4,15,9
NH,1.565217391304348,1.7826086956521738,D,W,W,W,W,W,2.2,2.2,0,0,0,0,1,0,0,0,0.17391304347826086,0.5652173913043478,-0.21739130434782608,0.0,3,4
H,1.2173913043478262,1.0,W,W,D,L,D,L,2.0,0.8,0,0,0,0,0,0,0,0,0.43478260869565216,-0.391304347826087,0.21739130434782608,1.2,12,8
H,1.2608695652173914,1.173913043478261,W,D,W,L,L,L,2.0,0.0,0,0,0,0,0,0,1,1,-0.08695652173913043,-0.5652173913043478,0.08695652173913043,2.0,9,8
NH,1.3478260869565217,2.0434782608695654,L,L,W,D,D,W,1.8,1.8,0,0,0,0,0,0,0,0,0.08695652173913043,0.9565217391304348,-0.6956521739130435,0.0,4,3
